Aggregation analysis,PioViewer 3.2.9, EV in chips
Qc Tc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td Tc,0,24.57,19.8418,44.8578,75.43,1048.83,127.571,13.55,86.45
Qc Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 4c,0,27.15,-18.7082,-38.2828,72.85,1087.75,136.984,13.14,86.86
Qc Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 3c 2c,0.00001,13.55,-133.559,-547.408,86.45,1190.9,126.388,25.99,74.01
Qd 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 4c 3c,0.00001,26.70,-16.0596,-33.4218,73.30,1073.65,134.371,25.73,74.27
Qd 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 2c,0.00001,19.16,-44.2974,-128.476,80.85,1104.84,125.377,22.48,77.52
Qd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 5c,0.00001,27.64,-1.65525,-3.32698,72.36,1059.78,134.368,25.14,74.86
Qd 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 3c,0.00001,20.12,-36.497,-100.788,79.88,1097.56,126.053,21.91,78.09
Qd 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 5c,0,22.15,-25.7504,-64.5842,77.85,1086.35,128.024,22.42,77.58
Qd 7c 6c,0.00003,24.70,-16.4348,-36.9711,75.30,1077.4,131.261,22.01,77.99
Qd 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 8c 4c,0.00001,22.35,-39.5541,-98.3026,77.65,1099.27,129.884,23.39,76.61
Qd 8c 5c,0.00003,23.49,-33.23,-78.5846,76.51,1092.49,131.004,23.89,76.11
Qd 8c 6c,0.00006,25.30,-16.9406,-37.1979,74.70,1077.34,132.315,22.64,77.36
Qd 8c 7c,0.00002,25.58,-12.4843,-27.1179,74.42,1073.29,132.306,22.19,77.81
Qd 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Jc 9c,0,19.20,-45.0805,-130.47,80.80,1101.29,125.04,27.24,72.76
Qd Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 4c,0,8.20,-103.606,-702.268,91.80,1164.06,116.328,22.58,77.42
Qh Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 9c,0,40.72,96.9252,132.245,59.28,970.379,150.173,15.05,84.95
Qh Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd Tc,0,24.17,62.8244,144.407,75.83,1006.04,121.717,13.33,86.67
Qd Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 3d 2c,0.00003,8.71,-172.175,-1097.8,91.29,1229.25,123.538,26.30,73.70
Qh 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 5d 5c,0.00002,9.14,-91.4052,-555.555,90.86,1154.78,116.601,19.37,80.63
Qh 5d 2c,0.00001,9.48,-159.393,-934.447,90.53,1214.54,123.088,28.40,71.60
Qh 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 2c,0.00001,13.54,-69.6665,-285.912,86.46,1129.65,119.863,23.09,76.91
Qh 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 3c,0.00001,15.42,-72.5787,-261.455,84.58,1134.13,123.019,21.38,78.62
Qh 8d 4c,0,16.81,-67.1869,-222.051,83.19,1128.76,124.48,21.35,78.65
Qh 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 9c,0,57.91,100.475,96.389,42.09,970.552,211.553,10.96,89.04
Qh 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh 9d 7c,0.00001,22.61,-28.806,-70.7818,77.39,1092.63,129.527,18.87,81.13
Qh 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd Jc,0,25.86,111.524,239.619,74.14,951.009,117.675,20.29,79.71
Qh Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd 4c,0,34.98,11.0463,17.5452,65.02,1064.3,150.166,6.22,93.78
Qh Jd 5c,0,33.61,38.7719,64.0851,66.39,1033.95,142.883,9.10,90.90
Qh Jd 6c,0,31.23,0.054,0.09605,68.77,1080.58,144.165,0.40,99.60
Qh Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Jd Tc,0,22.11,45.7947,115.046,77.89,1021.32,120.303,15.26,84.74
Qh Td Tc,0,30.14,74.0692,136.513,69.86,996.347,130.851,11.63,88.37
Qh Td 2c,0.00001,38.36,50.9288,73.7559,61.64,1013.8,150.895,17.88,82.12
Qh Td 3c,0.00001,34.45,4.12612,6.65431,65.55,1073.83,150.288,3.34,96.66
Qh Td 4c,0,20.02,33.6574,93.3815,79.98,1031.09,118.278,17.86,82.14
Qh Td 5c,0,34.37,56.8433,91.8885,65.63,1008.32,140.944,17.41,82.59
Qh Td 6c,0,17.67,-7.59662,-23.8781,82.33,1074.3,119.72,15.71,84.29
Qh Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Td 8c,0,15.45,-102.167,-367.326,84.55,1160.94,125.975,24.43,75.57
Qh Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 3c 2d,0.00002,24.40,-52.14,-118.718,75.60,1107.76,134.43,27.89,72.11
Tc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 3d 2c,0,21.70,-59.7413,-152.934,78.30,1116.33,130.803,26.82,73.18
Tc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 4d 4c,0.00001,12.19,-97.0506,-442.462,87.81,1160.82,121.275,18.93,81.07
Tc 4d 2c,0.00001,21.23,-62.7945,-164.292,78.77,1119.47,130.39,26.73,73.27
Tc 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 2d,0.00007,21.53,-60.8014,-156.924,78.47,1118.03,130.709,26.12,73.88
Tc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 2c,0.00001,21.07,-63.8021,-168.261,78.93,1120.99,130.291,26.16,73.84
Tc 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6c 5d,0.00002,26.29,-8.78152,-18.5593,73.71,1068.03,132.927,23.91,76.09
Tc 6d 6c,0.00001,15.80,-64.4025,-226.395,84.20,1128.86,123.003,18.18,81.82
Tc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 2d,0.00006,24.29,-37.2076,-85.1152,75.71,1096.59,132.876,23.75,76.25
Tc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 4d,0.00014,36.21,23.0495,35.3636,63.79,1035.84,148.975,24.29,75.71
Tc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 5d,0,26.80,-26.0668,-54.0333,73.20,1085.21,136.012,24.02,75.98
Tc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 6d,0.00001,19.19,-76.3101,-220.887,80.81,1133.83,128.727,25.79,74.21
Tc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8c 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 8d 6c,0,18.76,-86.8997,-257.289,81.24,1143.58,129.148,26.73,73.27
Tc 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 3d,0.00007,37.44,26.4313,39.218,62.56,1031.65,151.293,25.19,74.81
Tc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 7d,0.00006,20.72,-48.6608,-130.494,79.28,1108.82,128.305,22.90,77.10
Tc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Tc 9d 7c,0.00001,20.81,-47.4644,-126.689,79.19,1107.6,128.325,22.93,77.07
Tc 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td Tc 9c,0,19.42,-50.9074,-145.667,80.58,1114.75,126.913,18.85,81.15
Th Td Tc,0,56.05,371.94,368.661,43.95,661.556,138.094,52.20,47.80
Td 3c 2c,0.00001,13.16,-154.131,-650.533,86.84,1209.43,127.776,28.25,71.75
Td 4c 2c,0.00001,12.68,-158.777,-695.459,87.32,1213.55,127.505,28.81,71.19
Td 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 6c 2c,0.00003,21.90,-48.372,-122.692,78.10,1106.67,130.003,24.95,75.05
Td 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 7c 5c,0.00002,23.48,-30.4601,-72.074,76.52,1091.95,130.917,21.44,78.56
Td 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 8c 6c,0.00001,18.68,-86.7509,-257.984,81.32,1143.39,128.996,26.77,73.23
Td 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Td 9c 6c,0,43.82,26.2245,33.2473,56.18,1032.16,168.556,24.85,75.15
Td 9c 7c,0,19.80,-60.5184,-169.811,80.20,1118.33,127.928,25.48,74.52
Td 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 3d 2c,0.00001,8.60,-192.35,-1242.28,91.40,1247.91,125.262,27.96,72.04
Th 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 4d 3c,0.00001,17.45,-82.5538,-262.864,82.55,1140.84,126.785,24.96,75.04
Th 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 7c,0.00002,14.63,-58.7128,-223.029,85.38,1124.29,120.814,16.94,83.06
Th 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 3c,0.00001,20.54,-58.7474,-158.908,79.46,1119.41,129.245,22.35,77.65
Th 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Th 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
  ,0.00001,33.78,19.571,32.1869,66.22,1041.37,144.276,22.04,77.96
